id,name,typecode,addr,gcj,wgs,cell_id,wgs_lng,wgs_lat,kind
B0FFHYGD3X,恒龙金尊广场,060102,金海街道望园南路2288弄,"121.484798,30.927869","121.480338,30.930010",7009,121.480338,30.93001,mall
B0FFKPN3SW,聚迦缘酒店,100100,德丰路299弄2号,"121.486532,30.925278","121.482078,30.927425",7009,121.482078,30.927425,hotel
B0LK0M7KK4,上海漫之鱼酒店,100105,泽园路与泽丰路交叉口北60米,"121.485864,30.92922","121.481408,30.931363",7009,121.481408,30.931363,hotel
B0HU4AJI3B,虹丰生活广场,060102,曹安公路2688号(临洮路地铁站1号口步行180米),"121.331912,31.263514","121.327357,31.265419",5269,121.327357,31.265419,mall
B0G146C2JM,逸佳寓北虹桥旗舰店,100100|120000,曹安公路2742号北B60(临洮路地铁站4号口步行270米),"121.327726,31.264096","121.323181,31.266009",5269,121.323181,31.266009,hotel
B0G05HJNN2,上寓·极客公寓(临洮路店),100200,江桥镇曹安公路2698号临洮路地铁站4号口西50米,"121.329856,31.263821","121.325306,31.265730",5269,121.325306,31.26573,hotel
B0IB64DIV5,信友公寓(虹丰生活广场店),100200,曹安公路2688号虹丰生活广场(临洮路地铁站1号口旁),"121.332296,31.263388","121.327741,31.265292",5269,121.327741,31.265292,hotel
B0LR01NIBM,逸佳寓D栋,100200,曹安公路辅路与匡巷路交叉口东100米,"121.327675,31.264025","121.323130,31.265938",5269,121.32313,31.265938,hotel
B0MG0CHOZ6,逸家寓精品公寓,100200,曹安公路辅路与匡巷路交叉口东北80米,"121.327525,31.264125","121.322980,31.266038",5269,121.32298,31.266038,hotel
B00155R1DO,又又中心,060101,长宁路823号(中山公园地铁站8号口旁),"121.421014,31.218278","121.416373,31.220127",6407,121.416373,31.220127,mall
B0JK45LJU4,上海中山公园凯悦尚萃酒店,100105,华阳路街道定西路1555号,"121.421449,31.21847","121.416809,31.220319",6407,121.416809,31.220319,hotel
B0L2CHGOOK,船长五号青年酒店(上海中山公园江苏路地铁站店),100100,江苏北路69号,"121.426844,31.224421","121.422209,31.226272",6407,121.422209,31.226272,hotel
B0JKTH3Y4K,上海中山公园凯悦嘉荟酒店,100100,定西路1525号(中山公园地铁站8号口步行130米),"121.421545,31.218179","121.416905,31.220028",6407,121.416905,31.220028,hotel
B0FFL94WGC,全季酒店(上海中山公园江苏路店),100105,长宁路350号(江苏路地铁站5号口步行490米),"121.427187,31.223934","121.422553,31.225786",6407,121.422553,31.225786,hotel
B00155Q3SL,汉庭酒店(上海中山公园地铁站店),100105,愚园路1333号(中山公园地铁站8号口步行300米),"121.423832,31.218766","121.419194,31.220617",6407,121.419194,31.220617,hotel
B00155KSM2,金诚福安广场,060101,愚园路1398号(中山公园地铁站8号口步行170米),"121.42235,31.219277","121.417710,31.221126",6407,121.41771,31.221126,mall
B0FFK0NCKX,如家精选酒店(上海中山公园江苏路地铁站店),100105,长宁支路231号,"121.424828,31.226001","121.420191,31.227849",6407,121.420191,31.227849,hotel
B0FFHCMZ62,艾尚精品酒店(上海中山公园江苏路地铁站店),100100,长宁路189号,"121.428176,31.225847","121.423543,31.227699",6407,121.423543,31.227699,hotel
B00155KJ3L,漫选自在岛,060102,长宁路820号地铁2号线中山公园站6号、7号口,"121.419401,31.219124","121.414759,31.220971",6407,121.414759,31.220971,mall
B0LG9SV659,汉庭酒店(上海中山公园江苏路地铁站店),100100,江苏北路30-4号,"121.427258,31.22472","121.422624,31.226572",6407,121.422624,31.226572,hotel
B0JGA5C99N,一间森林酒店(上海中山公园江苏路地铁站店),100100,长宁路320号2层,"121.427375,31.224164","121.422741,31.226016",6407,121.422741,31.226016,hotel
B0FFKPA6NY,悦樘臻选酒店式公寓(上海中山公园店),060103|100200,长宁路889号(中山公园地铁站8号口步行140米),"121.419716,31.218549","121.415074,31.220396",6407,121.415074,31.220396,mall
B0FFLBPPPU,为波客栈(上海中山公园店),100200,长宁路373号5层,"121.427121,31.223063","121.422487,31.224915",6407,121.422487,31.224915,hotel
B0K6ZKQT9S,市隐网红花园民宿,100200,愚园路1355弄67号101室,"121.423898,31.217742","121.419260,31.219593",6407,121.41926,31.219593,hotel
B0M62DVQ5B,Amy民宿(上海中山公园隆德路地铁站店),100200,长宁支路与华阳路交叉口北60米,"121.422725,31.223525","121.418085,31.225373",6407,121.418085,31.225373,hotel
B0J15KOR2O,三柒叁公寓(长宁路分店),100200,长宁路愚园路一O八八弄-O支弄10号楼愚园路一O八八弄-O支弄-10号楼,"121.427818,31.2215","121.423185,31.223354",6407,121.423185,31.223354,hotel
B0FFI8YOI6,园景公寓,100100,长宁路与愚园路交叉口西北100米,"121.419309,31.219368","121.414666,31.221215",6407,121.414666,31.221215,hotel
B0K2A5YE7P,兆丰公寓酒店,100100,华阳路200号(中山公园地铁站旁),"121.422755,31.222771","121.418116,31.224619",6407,121.418116,31.224619,hotel
B0LAOLPCBE,上海听风欢民宿(静安寺店),100200,江苏路与武定西路交叉口西南220米,"121.427925,31.221225","121.423292,31.223079",6407,121.423292,31.223079,hotel
B0M6F90RO0,咔吡吧啦民宿(静安寺南京西路店),100200,愚园路与凤冈路交叉口东北120米,"121.429025,31.219375","121.424394,31.221231",6407,121.424394,31.221231,hotel
B0K1D558R1,点石竹苑,100200,愚园路1032弄54号1栋(江苏路地铁站8号口步行170米),"121.429398,31.220446","121.424767,31.222302",6407,121.424767,31.222302,hotel
B0JR3N6LOV,露女侠暖舍公寓(长宁路分店),100100,长宁路兆丰花园兆丰广场(中山公园地铁站9号口步行260米),"121.419275,31.217625","121.414633,31.219473",6407,121.414633,31.219473,hotel
B0FFJFMNJO,上海伊间公寓(93号店),100100,长宁支路328弄-4号(长宁支路328弄1号),"121.422975,31.222875","121.418336,31.224723",6407,121.418336,31.224723,hotel
B0IRODXIUM,三潭浴室客房,100200,万航托儿所西南门旁,"121.422525,31.226375","121.417885,31.228221",6407,121.417885,31.228221,hotel
B0LR0OPC0Y,HantingHotel,100100,愚园路与安西路交叉口西140米,"121.423838,31.218772","121.419200,31.220623",6407,121.4192,31.220623,hotel
B0FFKV1DZK,上海竹宿公寓(长宁支路店),100100,长宁支路314弄4号,"121.423875,31.223675","121.419237,31.225524",6407,121.419237,31.225524,hotel
B0HKLSQW7Z,温馨商务宾馆(愚园路店),100100,愚园路与安西路交叉口西140米,"121.423952,31.218782","121.419314,31.220633",6407,121.419314,31.220633,hotel
B00156PV3C,上海新宁购物中心,060101,长宁路823号(中山公园地铁站8号通道口步行150米),"121.420269,31.218534","121.415627,31.220382",6407,121.415627,31.220382,mall
B0LAZDWSL2,是阿绳阿的民宿,100200,愚园路与凤冈路交叉口北180米,"121.428418,31.220258","121.423786,31.222113",6407,121.423786,31.222113,hotel
B0K0HGMQ9M,Kai民宿(上海中山公园江苏路地铁站店),100200,华阳路与长宁支路交叉口东南20米,"121.422796,31.2228","121.418157,31.224648",6407,121.418157,31.224648,hotel
B0J2H47ILR,上海巴黎春天新世界酒店华美达广场(又又中心店)(建设中),100100,华阳路街道长宁路823号又又中心2楼,"121.421025,31.218275","121.416384,31.220124",6407,121.416384,31.220124,hotel
B0H1URXULN,向阳900,060102,新沪路与沪太路交叉口西北40米,"121.422093,31.282739","121.417448,31.284560",6414,121.417448,31.28456,mall
B0FFL75PQO,桔子水晶上海静安大融城沪太路酒店,100100,沪太路1777号(行知路地铁站3号口步行420米),"121.420477,31.287724","121.415830,31.289542",6414,121.41583,31.289542,hotel
B0K2PDB23V,桔子酒店(上海行知路地铁站店),100100,沪太路1507号(行知路地铁站1号口旁),"121.422616,31.283817","121.417971,31.285638",6414,121.417971,31.285638,hotel
B0KRS5IG9Y,魔之舍智能酒店(上海行知路地铁站沪太路店),100100,沪太路1800号(行知路地铁站3号口步行380米),"121.418819,31.286972","121.414170,31.288789",6414,121.41417,31.288789,hotel
B0FFKDLU8Z,云智能酒店(上海行知路地铁站店),100100,阳城路433-7号(行知路地铁站1号口步行70米),"121.423281,31.283546","121.418637,31.285368",6414,121.418637,31.285368,hotel
B0LKJ71PC6,青旅瑞华酒店(上海大宁店),100105,高平路333号,"121.428102,31.283922","121.423464,31.285749",6414,121.423464,31.285749,hotel
B0JD5PBH2U,上海新华唐帝国,120302|080301|080302|100100|170000|070000|050000,沪太路1507号3层(行知路地铁站1号口旁),"121.422637,31.283819","121.417992,31.285640",6414,121.417992,31.28564,other
B0I1CN3DCD,众旺宾馆(汶水路店),100100,一通国际汽配城(汶水路885号),"121.425092,31.287881","121.420450,31.289703",6414,121.42045,31.289703,hotel
B0HU1N7HEI,乾橙宠物专业寄养洗护酒店,100100,沪太路1717号山海大厦F1层,"121.421413,31.286451","121.416767,31.288270",6414,121.416767,31.28827,hotel
B0JGR45ML4,前品雅住,100200,汶水路1555号5楼A7698,"121.420317,31.289014","121.415669,31.290831",6414,121.415669,31.290831,hotel
B0KRBXT7VW,彭浦晔华商务,100100,高平路与阳城路交叉口东北20米,"121.428317,31.28458","121.423679,31.286407",6414,121.423679,31.286407,hotel
B0L0GC3ZK0,MagicHouseSmartHotel,100100,汶水路辅路与沪太路辅路交叉口西南100米,"121.418825,31.287325","121.414176,31.289141",6414,121.414176,31.289141,hotel
B0L1UB1UXU,上海凯友酒店,100100,汶水路辅路与沪太路辅路交叉口西南100米,"121.418803,31.287345","121.414154,31.289161",6414,121.414154,31.289161,hotel
B0JKMAKLNE,华庆汇(魔方9号楼公寓店)(装修中),060100|120000,大场镇沪太路1598号华庆汇2楼,"121.422675,31.281925","121.418030,31.283747",6414,121.41803,31.283747,mall
B0FFFLFXMC,万源城·乐斯生活会馆,060102,万源路916号,"121.39438,31.14869","121.389737,31.150567",6018,121.389737,31.150567,mall
B001552P7Z,绿地公馆,100100,协和路193号,"121.356395,31.207863","121.351793,31.209750",5644,121.351793,31.20975,hotel
B0FFG3VVB1,CityWalk享住酒店(虹桥机场淞虹路地铁站店),100100,淞虹路692号,"121.361882,31.212143","121.357270,31.214019",5644,121.35727,31.214019,hotel
B0FFI838W3,布丁酒店(上海虹桥机场淞虹路地铁站店),100105,福泉路162号2楼(淞虹路地铁站4号口步行470米),"121.358821,31.213644","121.354214,31.215524",5644,121.354214,31.215524,hotel
B0FFGEKAM2,上海雨之梦主题酒店,100100,福泉路222号二楼,"121.359107,31.211971","121.354500,31.213851",5644,121.3545,31.213851,hotel
B0FFIV61TQ,桐城酒店(上海虹桥淞虹路地铁站店),100100,福泉路196号二楼,"121.358952,31.213072","121.354345,31.214952",5644,121.354345,31.214952,hotel
B00156O7UA,上海红曼时尚宾馆,100100,甘溪路372号,"121.359868,31.211433","121.355260,31.213312",5644,121.35526,31.213312,hotel
B0G1GBOOGA,青巢公寓酒店(上海虹桥2号线淞虹路地铁站店),100100,甘溪路346号,"121.360447,31.211375","121.355837,31.213254",5644,121.355837,31.213254,hotel
B0MBFD5UPI,享佳酒店,100100,淞虹路与甘溪路交叉口北70米,"121.361841,31.212058","121.357229,31.213934",5644,121.357229,31.213934,hotel
B0M697CEY7,田心屋虹桥枢纽凌空soho商旅,100100|100200,新渔路与平塘路交叉口西60米,"121.363925,31.216175","121.359309,31.218046",5644,121.359309,31.218046,hotel
B0FFGJ9LPS,虹口今雨荟,060100,广粤路283号,"121.465524,31.287748","121.460970,31.289644",6922,121.46097,31.289644,mall
B00156DW32,汉庭酒店(上海大宁国际广粤路店),100105,广粤路281号(江湾、五角场商业区近广灵四路),"121.464931,31.286881","121.460376,31.288776",6922,121.460376,31.288776,hotel
B0HA6OG453,维也纳国际酒店(上海大宁国际虹口广粤路店),100100,广粤路279号(近广灵四路),"121.465421,31.286298","121.460867,31.288194",6922,121.460867,31.288194,hotel
B00155IGFT,上海鑫丰时尚宾馆,100100,凉城路193号二楼,"121.46955,31.282898","121.465009,31.284806",6922,121.465009,31.284806,hotel
B00156EKDX,上海舒心旅馆,100100,凉城路203号,"121.469555,31.283083","121.465014,31.284991",6922,121.465014,31.284991,hotel
B0H0R5DKKU,维也纳国际酒店大宁国际店大堂,100103|100104,广粤路279号(近广灵四路)维也纳国际酒店,"121.465477,31.286131","121.460923,31.288027",6922,121.460923,31.288027,hotel
B0JBOZPRYI,安歆公寓(凉城路店),100200,凉城路212号,"121.469918,31.282952","121.465378,31.284861",6922,121.465378,31.284861,hotel
B0FFKHLG02,万信慧选酒店(上海虹口足球场店),100100,中虹花园新都苑东门旁,"121.469575,31.283087","121.465034,31.284995",6922,121.465034,31.284995,hotel
B0G3310WFF,搜乐城SOLO TOWN,060102,广粤路289号solo,"121.465793,31.287795","121.461240,31.289691",6922,121.46124,31.289691,mall
B0FFH26VVY,LU·ONE凯德晶萃广场,060101,徐家汇路268号(马当路地铁站4号口旁),"121.477071,31.210312","121.472561,31.212273",7041,121.472561,31.212273,mall
B00155L0YG,新天地时尚二期,060101,马当路245号,"121.475348,31.217483","121.470831,31.219436",7041,121.470831,31.219436,mall
B0KGLAJT54,中海环宇荟,060100,黄陂南路838弄(马当路地铁站5号口旁),"121.476853,31.211609","121.472342,31.213569",7041,121.472342,31.213569,mall
B0FFLHVECS,恒基·旭辉天地,060101,马当路458弄1-36号(马当路地铁站5号口步行180米),"121.474922,31.212152","121.470405,31.214106",7041,121.470405,31.214106,mall
B0KKFCL9FL,全季酒店(上海新天地店),100105,重庆南路283号(马当路地铁站4号口步行360米),"121.473431,31.209374","121.468909,31.211325",7041,121.468909,31.211325,hotel
B0015731OA,如家精选酒店(上海新天地陆家浜路地铁站店),100105,徐家汇路7号(马当路地铁站1号口步行340米),"121.481145,31.210765","121.476649,31.212737",7041,121.476649,31.212737,hotel
B0J3XCAAX2,上海新天地地铁站亚朵酒店,100100,合肥路199号(一大会址·新天地地铁站4号口步行280米),"121.476811,31.21473","121.472300,31.216688",7041,121.4723,31.216688,hotel
B00155IQ5P,福地大酒店(上海新天地田子坊店),100100,徐家汇路396号(马当路地铁站4号口步行260米),"121.47382,31.209254","121.469299,31.211207",7041,121.469299,31.211207,hotel
B0FFIXRQLK,新天地湖滨购物中心,060101,马当路与自忠路交叉口东南120米,"121.475362,31.217486","121.470846,31.219439",7041,121.470846,31.219439,mall
B0L17L8I5V,海悦酒店(瑞金医院新天地店),100100,建国东路525号巴士大厦F3层,"121.472663,31.210595","121.468138,31.212544",7041,121.468138,31.212544,hotel
B0015587M4,亿客酒店(上海新天地红房子店),100100|100200,建国新路93号,"121.481345,31.21383","121.476849,31.215801",7041,121.476849,31.215801,hotel
B0IGOUHS57,如家精选酒店上海新天地陆家浜路地铁站店大堂,100105,徐家汇路7号如家精选酒店(上海新天地陆家浜路地铁站店),"121.481177,31.210728","121.476681,31.212700",7041,121.476681,31.2127,hotel
B0LBYRQLP6,九间泰正宗泰式按摩SPA(新天地星选店),100100,徐家汇路268号3层9号(马当路地铁站出入口旁),"121.476475,31.210425","121.471963,31.212384",7041,121.471963,31.212384,hotel
B00154FR8U,上海尔谊宾馆,100100,重庆南路227号交通大学医学院东部校园内(近合肥路),"121.472128,31.212372","121.467601,31.214318",7041,121.467601,31.214318,hotel
B0J2OBFIT0,Cherryyaya特色民宿(淡水路1号分店),100200,淡水路丰裕里黄浦区新天地-思南公馆集聚区从淡水路236-238这个门进,"121.472777,31.21725","121.468252,31.219196",7041,121.468252,31.219196,hotel
B0K3A7D2W8,尔谊宾馆大堂,100100,上海尔谊宾馆,"121.472142,31.212325","121.467615,31.214272",7041,121.467615,31.214272,hotel
B0L39MS332,梨园坊的民宿,100200,肇周路与大吉路交叉口西北60米,"121.480875,31.213175","121.476377,31.215145",7041,121.476377,31.215145,hotel
B0K0D7BUMU,禾安牛民宿(新天地店),100200,黄陂南路与复兴中路交叉口南80米,"121.476303,31.216013","121.471790,31.217969",7041,121.47179,31.217969,hotel
B0015747SR,尔谊宾馆北楼,100100,卢湾区合肥路381-3号,"121.472227,31.213665","121.467701,31.215611",7041,121.467701,31.215611,hotel
B0FFIAPRMF,如家快捷酒店(上海新天地徐家汇路店),100105,徐家汇路3-7号(徐家汇路与制造局路交汇处),"121.48116,31.210752","121.476664,31.212724",7041,121.476664,31.212724,hotel
B0L015GB7Z,AiFeelHotel,100100,制造局路与徐家汇路交叉口西南20米,"121.481825,31.211025","121.477331,31.212999",7041,121.477331,31.212999,hotel
B0MG5R4SBC,华华民宿(淮海路新天地店),100200,淡水路与自忠路交叉口西南100米,"121.472675,31.217275","121.468150,31.219221",7041,121.46815,31.219221,hotel
B0H3J754UU,新天地时尚(装修中),060101,马当路245号(一大会址·新天地地铁站出入口步行50米),"121.475249,31.218082","121.470732,31.220034",7041,121.470732,31.220034,mall
B00155EK3N,九隆坊,060101,五角场黄兴路1737号,"121.519113,31.290762","121.514745,31.292811",7557,121.514745,31.292811,mall
B0GUJURG4R,汉庭酒店(上海五角场黄兴路店),100100,黄兴路1675号五角场科技大厦F3层,"121.520064,31.289015","121.515699,31.291068",7557,121.515699,31.291068,hotel
B00156EHR2,爱尚连锁旅店(上海国权路店),100100|100200,国权路97号(离国权路地铁站300米),"121.515917,31.287482","121.511538,31.289523",7557,121.511538,31.289523,hotel
